Game ID,White Rating,Black Rating,Opening ECO,Opening Ply,White Centi-pawn Loss,White's Number of Inaccuracies,White's Number of Mistakes,White's Number of Blunders,Black Centi-pawn Loss,Black's Number of Inaccuracies,Black's Number of Mistakes,Black's Number of Blunders,Match Ranking
g9o01UlA,1520,1426,D24,7,73,5,0,4,110,5,3,4,
J4PhNOby,1859,2025,B01,6,21,1,1,1,16,0,0,1,
8gzP5rf3,1991,1989,E10,6,50,3,1,1,79,6,4,1,
G8moDnjM,2026,1921,D06,4,14,2,1,0,13,1,1,0,
3t78UrEV,1969,1952,A46,5,69,6,2,2,58,4,4,3,
TT8wtIWs,1317,1304,A40,2,50,3,1,2,75,3,1,3,
cW60wB7s,1306,1308,C44,6,27,0,1,1,70,4,1,1,
uprXIt0w,1070,1152,D00,3,14,0,0,0,27,1,0,0,
nIoQttsG,1958,1917,B42,9,69,4,2,3,57,6,3,1,
WMSG0oAp,1898,1977,C63,6,27,11,1,2,39,11,1,5,
vvDkwS4u,1905,2030,B00,4,92,8,3,4,68,5,8,1,
E2CDd28a,1895,1862,C61,6,10,1,0,0,38,3,0,1,
XqShN8gA,1664,1890,B20,3,49,9,2,0,21,3,0,0,
jL1lGejB,1806,1882,B21,3,41,5,2,2,55,9,3,1,
PE5rkFAr,1672,1767,A40,2,91,4,1,2,60,2,1,1,
dqdRAoO8,1759,1774,C46,5,67,7,2,0,81,7,4,2,
jQQMJZhU,1506,1761,A00,1,93,3,2,7,109,4,5,9,
Siq9jVNM,1947,1913,B90,11,93,2,1,5,51,1,3,2,
K4CzQSaB,1798,2148,D43,8,66,0,3,2,92,4,1,1,
EJU5JHmE,1775,1862,A42,7,69,3,7,5,79,12,2,5,
LFhxFeaY,1719,1686,D30,8,68,4,0,2,41,0,1,1,
CM4feS4h,1676,1669,D30,6,69,3,3,4,94,2,3,6,
QZ4ZyXUF,1684,1665,C00,3,119,2,2,1,34,2,1,0,
XfZUzGZb,1687,1644,D37,8,89,6,0,2,53,1,1,2,
MeRX7GD2,1680,1676,C00,3,147,4,1,3,75,1,2,2,
6BtwriY8,1623,1666,C00,2,97,2,0,2,29,0,0,1,
5UID3k3q,1691,1676,C00,5,51,5,1,1,103,2,2,4,
Xq9RIIn8,1798,1795,C46,7,122,1,0,6,85,1,1,3,
wfam47Wu,1792,1769,C55,7,24,0,1,0,80,4,0,2,
LVndPvCJ,1110,1231,B10,3,43,6,3,4,59,6,1,5,
PS8XEs3p,1223,1378,A56,4,87,4,1,2,42,7,0,0,
bMPWwTI5,1495,1228,B10,2,39,2,4,0,80,3,0,4,
gcID0Isf,1238,1169,A00,3,90,3,3,3,53,3,1,1,
axqPTUxs,1246,1178,C00,2,94,6,2,4,119,4,2,6,
qqRJWBYX,1312,1195,A00,3,58,4,0,3,82,5,3,4,
oOyGMPOY,1191,1177,D30,4,97,7,4,3,81,8,0,6,
a94CIBnK,1113,1197,A00,3,35,3,0,0,64,4,0,1,
GvGiq9JF,1455,1478,A35,4,61,1,2,1,107,2,0,5,
Jt1mfCCC,1373,1315,C23,3,37,5,0,1,69,5,1,3,
b5OjYF0i,1334,1336,A40,2,30,1,0,1,123,2,0,1,
bz7muccu,2023,2021,C62,6,100,1,1,2,54,3,0,1,
sUahD7CX,1599,1431,B06,4,53,5,0,0,85,6,1,1,
ZfgayA6v,1378,1547,A40,2,12,2,0,0,52,2,1,2,
tm6j2KSC,1555,1428,A00,5,77,2,1,1,25,2,0,1,
2a9g5o08,2056,2118,A71,15,68,2,0,4,29,2,0,1,
MA4UOdBY,2070,2065,B33,8,41,4,0,1,70,1,0,2,
iMs8kPHw,2055,2053,D20,6,101,3,5,4,133,6,5,5,
qJwxz148,2078,2055,A40,4,129,6,1,9,103,3,2,8,
7jl09SBm,2076,2072,A46,7,41,10,0,6,41,8,0,6,
BU4Bdfq9,2035,2066,A00,4,51,8,2,5,67,10,0,5,
IRK59rTY,2077,2080,B21,6,44,4,3,1,33,3,1,1,
tH5f57zV,2064,2064,B23,5,35,2,0,1,17,2,1,0,
kkomrYRm,1305,1204,A05,2,78,1,1,2,21,2,0,0,
1EEC4Epi,1281,1159,C50,8,42,4,1,0,12,0,0,0,
AkAV3hrG,1409,1757,C40,4,99,0,3,3,51,1,0,2,
zZN0UKNN,1745,1413,C23,3,48,1,3,1,79,8,1,1,
v2R3BkwV,1542,1724,B10,3,59,4,2,1,23,1,0,0,
EPs01h0V,1708,1534,B12,7,23,3,2,0,76,2,0,1,
s4gNANkk,1698,1701,C41,4,46,0,1,1,85,2,0,3,
k2hxVd8K,1718,1701,A40,1,41,5,3,2,22,3,1,2,
3q2PPmPF,2058,1975,C55,6,125,6,2,5,106,2,3,8,
8NY8CFke,2053,1980,C42,8,27,0,0,0,64,1,2,0,
F86AuoaJ,1991,2044,A45,2,187,2,1,3,128,1,3,1,
9uqImjR8,2000,1990,D31,8,35,9,1,3,52,10,2,3,
lwWScBjX,1983,2048,D00,3,29,5,1,0,47,7,3,0,
C6w5VApn,1921,1926,C41,4,36,3,1,1,95,2,0,3,
kkf4dkzB,1863,2055,C61,6,35,3,0,0,8,0,0,0,
DXnBPHr6,1949,1863,C14,13,5,0,0,0,42,0,1,1,
ptUUoo2z,2270,1863,B23,3,8,0,0,0,60,1,1,1,
IYEZ4QBw,1372,1442,A80,2,62,6,4,1,44,8,2,0,
gIFm4rYg,1814,1676,B30,5,26,3,0,0,51,5,2,1,
yR7jsCEp,1830,1448,C45,8,79,4,1,3,57,5,0,3,
4JP1zita,1827,1877,C02,6,59,2,0,3,30,2,3,1,
1TPqmxvn,1836,1926,B04,8,42,3,2,0,28,3,1,0,
xyjaiM8h,1764,1799,C00,4,144,5,3,7,116,4,2,4,
8Y3AayQl,1807,1891,C30,4,84,6,0,2,37,1,1,2,
Ae3Rn8O4,1878,1793,C65,6,43,5,2,0,10,0,0,0,
6rUUPrcU,1779,1893,B88,12,6,0,0,0,45,0,1,1,
Ri6odBxN,1762,1979,C69,10,8,0,0,0,27,4,0,0,
WGqWLnyr,1771,1855,C34,5,109,1,2,2,34,1,0,1,
TyPoB3jj,1747,1786,C68,8,10,0,0,0,57,0,0,1,
4otX5rKT,1798,1720,C58,11,61,1,0,1,5,0,0,0,
yOqziGku,1838,1720,C10,6,63,6,3,3,68,10,3,3,
288pc4cH,1540,1560,C45,7,14,1,0,0,76,4,0,1,
vp45Gc7t,2029,1979,C46,7,83,1,0,2,25,2,0,0,
cpzxv5dP,2025,1967,C42,5,144,7,1,6,116,7,1,4,
xCdnGPCl,1898,1941,A30,12,72,2,0,8,51,3,1,3,
qSSOSTxS,1912,1903,A40,2,61,1,1,2,99,2,5,1,
OeT3i6rG,1880,1881,D00,3,16,2,0,0,54,5,1,1,
saC52l8m,1848,1824,A45,2,67,6,2,4,86,8,4,5,
EvCwQPDk,1881,1843,B70,10,79,1,0,4,108,5,1,4,
swuEufeW,2091,2170,A45,2,83,7,3,5,91,8,2,5,
BdWmlglq,2121,2109,A04,2,26,0,2,1,79,1,2,1,
Urhvvwma,2166,2028,D11,5,22,1,0,0,49,2,0,2,
tJxQZl2e,2170,2174,B29,5,47,2,0,4,98,4,1,2,
5NP1Mlib,2048,2177,D04,5,70,2,2,2,35,1,0,2,
2Hskeef7,2091,2185,E11,8,38,3,0,0,78,4,1,1,
VAI93czc,2178,2151,D45,11,160,2,2,5,178,5,1,7,
zZundfip,2308,2176,A45,3,8,0,0,0,7,0,0,0,
KGljUjeC,2177,2176,B23,3,89,3,2,5,87,3,2,5,
daAkgEaO,2074,2234,A46,4,71,3,2,4,45,2,1,3,
y1vlJu19,1750,1803,D02,3,35,4,1,1,62,8,3,2,
XBCaM4f8,1862,1842,C92,17,82,3,2,3,45,5,0,2,
Xvi4HnN8,1441,1388,C41,7,8,2,0,0,46,2,0,1,
Oq3C91P9,1802,1795,B50,6,69,1,5,1,56,1,3,1,
szVgsvP1,1918,1937,B41,14,25,4,0,1,46,2,1,2,
18625I3Q,1796,1765,C23,3,46,4,5,1,69,7,3,3,
5HGpYsk5,1725,1737,C00,5,52,5,3,2,70,4,2,4,
1MbV1SZh,2035,2144,C20,3,40,9,2,2,45,4,4,3,
kVaDdovU,2051,2137,A20,4,50,4,0,2,37,4,2,1,
mC18lgEE,2127,2060,B23,4,53,3,2,3,73,3,5,3,
uPH5frPh,2056,1801,A13,2,35,2,2,2,66,5,3,2,
goyc3PyT,1952,2070,A80,2,129,2,2,6,105,3,3,3,
PznXcmjH,2011,2060,B00,2,72,6,3,2,45,8,1,2,
QZ1mlLa0,2085,1962,A01,2,39,7,1,2,37,0,1,3,
xmzc2wFQ,1036,1861,D38,8,38,5,0,3,23,0,1,1,
P4OMhXkG,1038,991,D06,4,34,1,1,2,64,3,0,2,
dNYTGiFB,1033,1026,D20,4,91,2,3,1,34,2,0,0,
3piIrlHy,1372,1142,B20,3,143,3,1,5,100,4,2,1,
wExAW8Zg,1348,1367,A21,3,107,7,10,7,88,8,5,8,
5W1EOLWq,1149,1362,C30,4,62,6,4,4,42,8,1,1,
ZarpTleC,1847,1859,D82,7,74,4,1,2,39,5,1,1,
Wy2hDFPN,1844,1888,B17,8,30,1,0,1,74,3,2,1,
nfLCq8Gj,1765,1832,E94,13,91,3,0,3,62,0,0,2,
MhJyOh4E,1811,1774,A53,4,57,1,1,2,89,5,0,2,
BbRmlu7F,1714,1717,B00,2,81,2,1,2,148,6,2,3,
h5IwNF2b,1277,1494,B00,5,52,2,0,2,86,2,1,3,
vYB0YQX9,1207,1321,A00,1,92,7,2,2,122,5,1,2,
7AXep655,1865,1908,C36,7,69,1,1,3,26,3,1,0,
D3di0BGk,1900,1909,C26,5,30,4,1,0,42,3,0,1,
tt9exEJh,1899,1860,C50,6,33,5,2,0,28,2,1,1,
6NBe4ZLx,1893,1888,C24,4,19,0,1,1,52,2,0,2,
rq3irBZF,1951,1880,D06,4,88,7,1,1,39,3,0,0,
WFWySYiY,1879,1877,C40,4,48,3,2,1,81,6,2,3,
EaIryP2C,1484,1460,B10,5,110,2,0,2,164,2,0,3,
9Q5hDy6K,1544,1531,B21,3,121,3,2,7,138,6,1,7,
VIyBWjOr,1523,1518,D13,8,104,3,2,4,88,1,2,3,
rlrU5hPa,1995,2000,A66,15,118,5,1,6,149,5,3,6,
bWTKMmjy,1996,1993,B10,2,52,2,1,3,78,5,4,3,
7VUliLZw,1988,1968,D00,5,55,3,1,1,110,5,1,3,
tycjCbv3,1984,1897,B09,11,50,4,0,3,77,7,1,3,
wez7sC5i,1913,1979,B10,2,19,3,1,0,30,2,1,1,
WUTTpXrq,1817,1775,B21,3,72,2,0,2,18,1,1,0,
H8A4womq,1802,1870,B21,5,15,2,0,0,55,2,2,1,
GSQbcfE9,2068,2228,A42,7,12,0,1,1,12,3,0,0,
lwn61fG7,2072,2499,E20,6,29,1,2,0,9,0,0,0,
l9jWiCUx,2089,2153,E76,13,41,3,2,1,20,1,1,0,
1WhVO45f,2263,2096,C41,12,18,1,0,1,17,1,0,1,
y4HWDPzq,2209,2113,B00,4,29,11,1,0,41,4,4,2,
2ptuu4HY,2085,2161,E76,9,24,2,0,1,70,4,0,2,
aNZ3xLqv,2194,2048,A41,3,35,5,3,0,42,2,1,2,
cWvuLmE2,2134,2071,C41,5,13,1,0,0,19,2,0,0,
0B2LZcGc,2026,2224,A41,3,32,3,1,0,62,2,4,1,
DRQlGZMt,1618,1574,A45,2,101,1,1,5,61,3,3,3,
wx2MIR6c,1768,1788,A00,1,52,2,1,1,98,4,0,2,
kWfeXd50,1502,1500,D02,6,27,1,0,0,50,5,1,1,
R4iJr5CA,1701,1461,B00,3,86,2,0,4,123,7,1,4,
29DdL5VU,1400,1427,D30,7,60,5,1,0,88,9,2,1,
Zm4yuDe9,1070,1067,C40,4,113,2,3,6,106,8,2,4,
UV3PRkpr,1765,1809,D38,9,99,1,2,4,138,2,3,3,
9gVZAdei,1921,1658,D43,11,43,2,0,1,10,1,0,0,
GUzF7ivG,1655,1929,B12,7,23,3,1,3,22,4,3,1,
nLc6m5Z0,1411,1500,B20,2,28,9,0,1,61,8,1,2,
TuID2PWv,1530,1498,B32,5,119,3,1,4,164,2,2,4,
lNIuLX4W,1482,1475,C23,3,91,1,2,2,160,3,0,3,
1QSoYPyM,1507,1497,D02,4,66,2,2,3,113,4,2,2,
647euwYN,1420,1484,C46,6,39,2,1,0,71,2,3,1,
Eyz9iYvK,1439,1467,C44,5,92,5,4,5,114,5,4,7,
isntxrxZ,1428,1444,C00,4,95,1,0,2,147,4,0,3,
ubXs3nYR,1871,1796,A04,2,94,3,1,4,65,3,1,1,
wiYJEj36,1825,1789,A00,1,50,5,1,0,86,5,0,3,
nuN7Wo7a,1686,1814,B12,6,144,4,1,6,125,5,3,4,
8pq55q4l,1660,1612,D10,5,87,4,1,3,53,6,1,1,
jMZaOYvf,1569,1948,A45,4,86,4,0,4,41,2,3,0,
QAxZrhWQ,1947,1208,D20,5,40,1,3,1,75,4,2,3,
8FkjNGiw,1945,1423,A40,2,35,1,0,1,64,3,0,3,
B52LwBiN,1374,1944,C01,5,52,6,2,0,9,1,0,0,
2l0HjuIl,1935,1929,C00,3,38,2,1,2,22,1,0,1,
arxeEi39,1798,1920,C00,3,66,5,1,2,36,4,1,0,
HxoYW5A1,1930,1875,A56,6,58,2,1,2,21,1,1,0,
lkCuePqN,1801,2132,B23,3,42,6,2,3,60,7,4,5,
eU6jTwyE,1834,1854,C00,3,84,3,4,6,60,3,2,5,
Uk6ThjIi,1853,1833,B03,9,58,8,1,3,62,1,1,6,
kGL77yQu,1775,1849,B80,10,108,0,2,3,155,2,0,5,
M8VIJ6Ge,1866,1633,A40,2,74,1,2,1,26,1,0,1,
IsctFVLI,1056,1217,A01,3,68,9,5,4,85,6,6,5,
OQ2LQQo9,2384,2441,A11,2,34,3,0,1,57,9,4,1,
3LJVkCFi,2128,2391,C65,6,16,1,1,1,17,3,0,1,
2oAW3nob,2384,2235,A15,2,38,5,1,1,62,1,2,3,
gMmpLn6Z,2380,2116,A36,9,44,0,1,1,64,6,0,3,
gfAxDTEE,2343,2369,D02,5,26,6,0,1,30,7,1,1,
BUv9ktZK,2160,2376,E61,11,20,8,2,0,21,6,1,1,
wD46vrKa,2371,2104,A15,2,16,3,0,0,14,2,0,0,
yr01wsqW,2191,2365,E66,15,26,2,3,1,20,2,2,0,
u1Qq9w6m,1684,1704,C31,6,104,5,1,2,49,3,0,1,
Skz9dcHn,1918,2094,A01,2,56,2,0,1,11,1,0,0,
58klyZtP,1598,1596,B01,4,46,4,1,1,74,5,1,2,
4Qgq3BbV,1145,1217,C48,7,159,5,6,5,130,7,5,4,
4Y4cSevj,1043,1126,A00,1,30,2,0,0,23,1,0,0,
D8ERLP0Q,1117,1098,B00,3,77,3,2,2,127,5,2,4,
bwcrGO5p,1891,1914,C22,7,90,2,0,1,38,2,0,1,
MX3ZLFbj,1993,1904,B22,10,74,3,1,3,83,6,0,4,
sR1SD7O5,1968,1882,D02,5,57,6,1,2,30,5,0,1,
dCUYTGBB,1717,1689,D00,3,51,2,1,0,101,5,1,1,
ho6ZGoMq,1686,1745,D00,4,30,3,0,1,61,4,1,2,
W07yYLoD,1638,1658,B00,5,110,7,0,3,67,7,0,2,
WEqeGket,1744,1681,B00,2,54,6,1,5,67,4,0,8,
zar8sSc1,1648,1658,D00,3,54,4,1,3,82,9,2,3,
KwJs4tQF,1623,1612,D00,3,59,0,0,1,24,1,1,0,
CntwhCBv,1534,1483,C50,5,113,4,3,8,91,5,2,8,
XbSc19jZ,2008,1980,C00,5,62,2,2,0,60,2,2,0,
cDB3wnfv,1917,2016,A52,7,83,5,2,3,105,3,3,5,
ejCMOPbP,1997,2010,C42,9,87,2,1,9,72,2,1,9,
2F9FFCvg,1384,1357,B20,2,37,1,0,0,74,1,0,1,
51G7FEPl,1655,1787,A00,1,157,5,4,9,138,4,1,9,
15a77x5v,1602,1623,C44,4,61,6,1,5,82,5,1,7,
76gmXXCd,1621,1569,C44,4,37,3,0,0,76,4,0,3,
lcoV97NO,1612,1561,B00,4,52,4,0,2,73,4,3,4,
crjIiins,1619,1393,B10,3,139,7,4,7,117,4,4,8,
ITI0mojO,1271,1517,A04,2,131,6,3,3,94,6,0,3,
wAQ6KJLr,2276,2016,C30,4,24,3,1,0,53,6,1,1,
suWhzSi4,2020,2271,B20,3,48,3,1,1,19,1,1,0,
elCNAnsI,2076,1992,C46,6,72,8,1,2,47,5,2,2,
zyG1s9va,1629,1614,C41,4,65,8,2,4,81,7,6,7,
HDDOgSZ3,2105,2150,D11,7,60,7,0,4,32,2,2,0,
zyHA5ocs,2082,2219,A17,4,53,5,1,2,27,5,0,0,
I6awB5WT,1575,1278,D06,4,50,5,1,2,83,4,2,2,
DypGRAfh,1680,1791,E24,9,103,3,1,3,61,1,2,2,
qoguQiVc,1774,1806,A40,2,125,6,1,10,145,4,1,13,
B6Vft5C2,1794,1764,C42,5,42,4,4,0,52,5,2,1,
s3rYKAXs,1811,1778,C02,7,142,6,4,5,149,7,2,5,
PLOA96f0,1782,1963,B32,7,37,6,0,2,50,5,3,2,
unUAHu6s,1690,1767,C02,7,75,4,3,1,28,1,1,0,
rzezKAdG,1563,1551,C44,4,36,4,2,1,73,9,2,2,
utvxgiBI,2548,2413,C60,6,48,8,5,6,48,6,5,4,
ZzNg3QWA,2435,2544,D02,5,28,12,4,1,18,5,3,1,
pY4jUhNQ,2539,2427,C42,9,17,1,0,0,44,2,0,1,
w4j7bZ14,2533,2458,C12,11,19,0,1,0,53,4,2,1,
M9XgGydB,2354,2543,D04,5,84,6,1,4,68,4,3,4,
Ev0AUBHa,2405,2539,B53,7,69,2,1,3,34,3,0,2,
d6O6NaHt,2546,2545,C10,10,102,2,3,3,73,1,1,2,
u5NggD6d,2414,2541,D45,11,36,3,0,2,30,1,1,1,
sEMllQ0I,2538,2249,B11,6,22,4,0,0,40,4,1,1,
ZQEUGLth,2435,2548,A25,4,41,1,1,1,57,1,0,1,
xwypXHXo,2097,2297,B21,3,65,3,1,0,22,0,0,0,
nhIkYGd4,2295,1790,D03,5,17,2,0,0,45,0,0,2,
DjlJBkCZ,2291,1887,D00,3,17,0,0,0,42,2,0,1,
OO6onoQR,1530,2291,A40,6,57,3,1,1,20,2,0,0,
OEfiErDt,2282,2082,D97,14,22,4,0,1,48,9,0,2,
b766SmYe,1813,2280,B20,3,65,5,2,2,28,1,1,0,
tmHPlkuS,2272,2026,D00,3,24,3,1,0,46,8,1,2,
akbXKYCu,2201,2257,A45,2,63,1,0,1,17,0,0,0,
gzBqwTmp,1445,1440,C55,6,61,8,0,6,74,1,1,8,
0T0IyeoD,1682,1656,C46,7,51,2,0,0,136,4,0,1,
ZkwtTKpq,1512,1504,D37,7,15,1,0,0,28,0,1,0,
YhbrYTDU,1528,1523,D85,13,26,3,0,1,38,2,2,2,
Q00cVpVO,1478,1536,C77,9,14,0,0,0,70,0,1,1,
lF3NewrS,1551,1424,A40,2,66,4,1,1,27,2,1,0,
cDcZpWZj,1449,1458,D00,3,163,1,0,3,80,2,0,2,
GAJSuFt0,1997,1442,B22,3,7,0,0,0,54,2,0,1,
yi2K6m6C,1441,1439,D02,4,67,4,2,1,27,1,0,0,
KKYwhjFl,1381,1583,B10,3,25,2,0,1,64,1,2,2,
eIet2Ioq,1685,1390,A41,4,64,1,0,3,107,2,1,3,
wyK06tJM,1735,1500,C00,3,30,3,0,0,86,8,0,1,
uvMsKCq1,1058,1089,B10,2,106,5,1,4,75,2,3,1,
1MylmBwp,1069,1080,D02,4,60,2,1,1,111,2,1,1,
c9i8l09i,1857,1993,C14,12,51,0,0,1,8,0,0,0,
Fntg8o3t,1857,1563,C10,5,13,5,0,0,13,1,1,0,
zGzvQN2I,2058,1857,C47,8,29,2,1,1,68,3,1,2,
6VOr1VPN,1857,1763,C47,7,37,4,1,1,22,5,0,0,
LYqw1Wlu,2049,1983,B27,3,119,4,0,4,175,1,1,4,
JCXtuSbZ,2055,1988,B90,11,33,2,3,0,50,6,1,1,
gFenDDtD,1994,1970,C50,8,71,5,1,2,46,4,1,1,
QHxwul9n,1994,1984,C55,7,16,4,1,1,16,4,1,1,
T3Az0wuY,1999,2048,B90,11,69,2,1,2,30,0,1,1,
l1MDbZqf,1895,1995,B50,4,72,2,1,4,58,2,4,3,
6f7V9UKb,1987,2080,C55,7,56,2,3,0,89,5,2,2,
i6GMZp5z,1961,1982,B21,5,50,1,1,1,40,1,0,1,
joIHy7M5,1976,1943,C50,8,14,0,0,0,71,0,1,1,
d0ZJhVx8,1981,2020,C02,7,93,8,1,3,62,4,4,1,
sbit1mlI,1315,1227,C20,3,52,9,0,1,15,5,0,0,
2pE3fZus,1352,1209,C20,3,78,6,2,3,47,1,1,3,
nZZc6T80,1415,1318,C10,5,105,6,5,4,86,6,4,3,
6UFlVCl6,1418,1519,A41,2,43,1,1,1,111,2,1,1,
eQnv4iFB,1848,2198,B90,11,52,4,2,3,31,4,0,2,
aZlFd0ND,1535,1840,B00,2,46,9,1,3,30,4,2,2,
2EkMacRn,1325,1675,D10,5,29,3,0,2,69,2,1,3,
AacGRHzL,2224,2317,E01,7,30,1,0,1,60,2,1,1,
FTn2rdoR,2217,2239,D20,6,23,4,0,0,52,4,2,1,
0SsgICZU,1896,2259,A01,2,30,2,2,0,62,3,2,2,
s6bzIhbf,2278,1961,A50,4,48,4,3,1,30,1,1,1,
T2UPpteJ,2292,2306,D30,4,136,1,2,7,105,2,1,4,
AMVBxZT0,2410,2295,B12,7,35,2,0,1,88,0,0,2,
RhUeWANx,2307,2405,E65,13,50,5,3,1,26,4,3,0,
jyQqzTzr,1618,1573,C40,4,76,2,3,2,51,4,3,1,
3BkNqseZ,1872,1783,D08,4,27,2,0,0,63,8,0,1,
IojzSrAw,2226,1489,B27,6,14,3,0,0,38,3,0,1,
W60U1MWF,1369,2007,C10,6,81,8,2,3,115,5,7,2,
MHoqvDFT,1135,1226,D02,4,14,0,0,0,21,1,0,0,
3viOg9um,1396,1366,B40,4,66,6,1,2,38,3,0,2,
CObNzB0H,1321,1326,C41,6,78,4,1,4,97,7,1,5,
pqgYaQfH,1534,1538,B00,2,50,2,0,2,90,4,1,2,
JYTAbGAY,1822,1505,B00,2,105,6,3,12,93,3,3,11,
WiUv6sK0,2174,2624,C45,8,27,1,1,2,28,1,2,2,
unXDHFJW,1479,1372,B01,4,104,1,1,6,78,2,1,5,
gEnaUqVG,1445,1516,C45,7,28,0,0,0,77,5,1,1,
1SpOBNiC,1329,1392,D02,4,60,4,3,3,84,4,1,5,
GbEl4BUR,1497,1473,B10,3,81,3,2,4,60,2,2,4,
dRvtpas6,1500,1414,B20,2,72,0,1,2,28,0,0,1,
TiplhUti,1574,1387,C61,6,80,0,0,3,15,0,1,0,
spUie05U,1395,1464,C20,3,47,6,1,2,25,2,1,1,
Y1v3CqpV,1393,1510,B20,2,85,8,2,1,86,5,0,2,
ZwoxbV88,1191,1319,B08,8,53,4,0,2,35,3,0,1,
RwJ9HY20,1256,1253,B23,4,119,3,5,5,147,3,4,8,
BUwrhfKF,1200,1268,D06,4,29,1,0,1,58,5,0,3,
xUlS8ywa,1619,1663,D04,5,39,1,3,0,81,2,2,2,
6PI8ODMn,1820,1608,C50,9,39,1,1,1,9,0,0,0,
1qOkaiRh,1829,1971,B43,9,31,2,1,0,8,0,0,0,
KY0OGFAq,2061,1804,C49,8,51,1,1,1,4,0,0,0,
LFU05RgT,1779,2052,B40,4,13,1,0,0,52,3,2,1,
JLVGrndW,1729,1987,C55,7,8,0,0,0,43,0,1,1,
8g95IyWH,1930,1711,C41,7,25,1,1,0,9,0,0,0,
1VepOpRe,2366,2260,D11,7,103,1,1,2,78,1,0,2,
YH8kK18N,2362,2224,D11,8,28,1,2,0,75,4,2,2,
Pt0dohWG,2309,2355,A17,4,50,1,2,5,35,2,3,3,
04voEBdw,2183,2350,C00,3,45,6,1,1,19,3,1,0,
6iSwN9OC,2350,2302,D30,4,17,2,0,0,34,4,0,1,
mpSyP44K,1975,2083,B70,10,77,3,1,3,109,4,1,5,
ypZ7xVGB,2285,2275,B41,9,26,9,1,1,44,5,2,2,
M9szJ1Mc,2280,2277,B07,5,79,7,2,1,37,1,1,1,
MKTIKID8,2318,2378,B65,19,58,3,4,4,44,6,1,3,
JQDrkvMk,2261,2293,B21,5,76,5,1,4,55,6,1,2,
UK3rkkoG,2265,2263,C44,7,33,2,1,0,44,3,0,2,
pw1aup8g,1846,2050,B52,6,46,2,0,1,26,0,0,0,
xLZc8OQz,2301,2054,B52,9,54,9,6,2,59,9,1,3,
3Ekc9Hcm,2176,2062,B21,6,23,5,2,0,37,6,3,0,
qwJikrfw,1995,2064,B59,13,21,4,0,1,22,3,1,1,
ZiWDqqw1,2068,1931,C03,5,61,3,0,1,88,4,4,1,
XF1SLShF,2073,1892,B19,24,25,5,1,1,26,6,1,1,
KbizPA63,2077,2081,E97,17,32,5,1,1,14,4,0,0,
Ls3mSkQH,2084,2237,C06,15,65,5,2,2,64,2,2,3,
Y10QgLM7,1873,1764,D20,4,88,7,1,4,62,6,2,3,
ylHvsWfc,1875,1938,D15,7,116,7,2,8,90,2,4,6,
jTBY2WcT,1678,1630,B12,5,103,5,0,9,93,7,1,8,
lUucO4Eq,1533,1567,B50,4,29,3,1,2,56,5,5,2,
ZcdcX99U,1956,1535,D00,3,82,11,1,6,97,8,1,9,
vD9INE4g,1837,1400,A40,1,104,0,1,3,66,5,0,2,
xMajpnPf,1467,1276,C00,3,197,14,1,8,220,13,0,11,
RGrMTJeQ,1238,1290,B00,2,15,0,1,0,48,3,0,2,
WKnqO7EL,1799,1681,A21,4,40,6,1,0,71,5,2,3,
vllFVapF,1815,1644,B01,2,72,2,2,2,29,2,0,1,
vWgmPhat,1852,1805,C00,4,78,3,2,3,113,3,4,3,
kKnHY1rx,1865,1623,B13,7,112,4,3,7,143,4,0,8,
PXbgjgAS,1800,1508,C44,5,31,5,0,1,56,9,1,2,
eYbekk43,1130,1032,C42,5,237,0,3,7,213,1,2,6,
KKb5BAFo,1113,1136,A00,1,124,2,2,2,200,0,1,2,
aPBB62Oy,1719,1715,A36,8,34,3,3,1,35,6,1,2,
LdwYvKP4,1698,1706,B20,3,27,2,0,0,3,0,0,0,
RhUNQHjK,1660,1694,B20,3,25,8,1,1,6,4,0,0,
WDP7MRXU,1650,1681,A37,9,60,3,3,1,96,3,3,3,
Vbx4vLRp,1684,1665,B20,3,67,3,1,3,30,3,0,1,
Qmm8zAVo,1668,1649,B20,2,75,2,1,2,37,1,0,1,
aswj7U7L,1417,1454,B54,8,60,2,2,2,28,1,0,0,
gFCqI3Rv,1411,1908,C41,4,52,1,2,2,25,3,0,0,
QGhHAUq5,1423,1411,B50,4,70,1,0,2,16,0,1,0,
s4GRpCTx,1740,1682,A43,3,40,3,1,1,81,5,4,1,
4Kzx53U6,1669,1746,C00,5,174,0,1,3,143,1,0,5,
HSmGsQTT,1675,1709,B10,2,66,6,4,1,41,3,1,4,
BZ7RMjBO,1662,1665,D01,5,64,5,1,0,97,5,1,1,
w4xhe33q,1652,1392,B23,6,46,4,2,2,83,4,3,5,
bm0lTBKz,1335,1329,A45,4,20,3,1,0,16,2,0,0,
WRgFbvk6,1632,1847,B50,4,33,3,1,1,61,4,2,2,
Ooq8qC1T,1625,1632,C21,4,23,2,1,0,105,4,0,1,
1YNkYrpU,1450,1529,C41,5,73,4,1,3,27,2,0,1,
ysw99git,1434,1414,B01,2,47,3,1,1,82,9,1,3,
IJMlXaY0,1500,1438,D00,3,7,1,0,0,48,3,0,2,
pj1CbEPM,1514,1442,A00,1,44,3,0,1,71,3,1,1,
2AG2YLmA,1436,1469,C02,7,56,11,1,2,66,9,0,4,
