Rank,Title,Username,Rating,Score,Performance,Team
1442,,bodenino,1526,4,1618,
1443,,ElReyAcnologia,1873,4,1612,
1444,,alexandre32,1348,4,1609,
1445,,Oinguit,1525,4,1608,
1446,,James-T-KIRK,1691,4,1606,
1447,,spichv,1790,4,1605,
1448,,liselise,1639,4,1605,
1449,,ugo43,1778,4,1600,
1450,,jandan93,1796,4,1600,
1451,,adrigrig,1842,4,1596,
1452,,Bien17751,1906,4,1591,
1453,,yrrej78,1763,4,1591,
1454,,returnNull,1805,4,1591,
1455,,SathwikReddy533,1550,4,1589,
1456,,adarsh_v_v,1663,4,1589,
1457,,AndyRein,1651,4,1586,
1458,,ARIOEMAMY,1216,4,1585,
1459,,Miloki14,1504,4,1585,
1460,,ECo1986,1521,4,1574,
1461,,Blackmirror6297,1732,4,1570,
1462,,camiruana,1791,4,1567,
1463,,mahyar_j,1319,4,1563,
1464,,gonzzaperez_7,1713,4,1562,
1465,,V-Mercy,1722,4,1554,
1466,,Sahliyar,1361,4,1554,
1467,,iamstodgy,1788,4,1548,
1468,,Degocortes,1058,4,1544,
1469,,littlechessman,1688,4,1541,
1470,,abankov,1516,4,1540,
1471,,madi1377,1551,4,1538,
1472,,Ste-dan,1652,4,1537,
1473,,Tigreg,1386,4,1528,
1474,,toufikdz,1650,4,1524,
1475,,superdog_2009,1365,4,1520,
1476,,ZoLLoTCo,1581,4,1516,
1477,,Cuberos,1480,4,1499,
1478,,De-nis_23,1136,4,1499,
1479,,RonnyCalvert,1550,4,1497,
1480,,Milton467,1761,4,1497,
1481,,Coiterr,1287,4,1492,
1482,,lunala78,1276,4,1491,
1483,,Ripller,1358,4,1479,
1484,,donnyerikson,1665,4,1478,
1485,,bornodo,1466,4,1473,
1486,,Dogonova_anna,1177,4,1468,
1487,,KIROZ098,1198,4,1465,
1488,,esmailjalali,1246,4,1465,
1489,,filotur,1747,4,1464,
1490,,deniznesne07,1348,4,1460,
1491,,Mazik46,1791,4,1452,
1492,,aliozture,1736,4,1450,
1493,,MGSd_6918,1606,4,1447,
1494,,OmarWaselFargot,1363,4,1446,
1495,,tatha_gautama,1535,4,1443,
1496,,Josue_CD,1704,4,1437,
1497,,Arjlex,1324,4,1437,
1498,,mahalasapai,1345,4,1436,
1499,,Andruschc,1640,4,1434,
1500,,iliekcomputers,1780,4,1432,
1501,,pankajvishwani,1735,4,1429,
1502,,Victor45g,1480,4,1420,
1503,,Farhan_Ahmad,1682,4,1420,
1504,,RR_005,1103,4,1419,
1505,,soymaster2010,1694,4,1417,
1506,,PG_007,1566,4,1399,
1507,,RyanHere11,1493,4,1398,
1508,,Leiv123456789,1059,4,1391,
1509,,romanNV,1185,4,1383,
1510,,Bopson_1,1527,4,1376,
1511,,daisikan,1231,4,1367,
1512,,Saatvik1729,1094,4,1353,
1513,,SYN-RG,1233,4,1350,
1514,,PantherPranav2014,1080,4,1349,
1515,,Mik21ael,1483,4,1328,
1516,,kerem_Matci07,1270,4,1309,
1517,,dakshs123,1114,4,1288,
1518,,lendel8400,1185,4,1284,
1519,,CaferArafOzkilic,959,4,1259,
1520,,ArtemKostuk,1223,4,1253,
1521,,FranciscoSilvestre,1165,4,1247,
1522,,waelwael7,1034,4,1244,
1523,,ArtemiiSladkikh,1099,4,1224,
1524,,Mustardjb,1466,4,1220,
1525,,mknz,2351,3,2688,
1526,,Chaitrang,1662,3,2603,
1527,,DjAlber,2250,3,2536,
1528,,refutingthelondon,2389,3,2434,
1529,,Namanaga123,1958,3,2418,
1530,,StrukovRobert,2523,3,2387,
1531,,sinterklaas_020,1968,3,2370,
1532,,MitinVadim,1844,3,2369,
1533,,AVYAY_SHARMA,1854,3,2351,
1534,,abimathi,2180,3,2305,
1535,,GangSzacha,2107,3,2289,
1536,,Wonder2kind,2067,3,2280,
1537,,Jero1980,1989,3,2276,
1538,,MishaLover27,1852,3,2257,
1539,,Grizzly51,2082,3,2240,
1540,,Nikipiki61,2263,3,2197,
1541,,W1234Neela,2034,3,2163,
1542,,supviv,1653,3,2160,
1543,,Six4,2160,3,2103,
1544,,lordboron,1760,3,2090,
1545,,konkistador8,1994,3,2068,
1546,,buzmuztuz,1999,3,2055,
1547,,Vorona123,2253,3,2047,
1548,,Smohammadjavadi,2037,3,2042,
1549,,Andrey_Viktorovich,2108,3,2034,
1550,,Boezem,1564,3,2021,
1551,,ImraneZiad19,1514,3,2019,
1552,,drillinger,1832,3,2007,
1553,,solover,1490,3,1988,
1554,,vedantbhargava2010,1791,3,1985,
1555,,Snoopy1979,1779,3,1985,
1556,,Madras_tiger,1787,3,1963,
1557,,assfghjkl123345,2169,3,1948,
1558,,Barsa_Abasi,1937,3,1940,
1559,,IgorFerrreira,1748,3,1939,
1560,,JuanMariaCoAragon,2094,3,1921,
1561,,tondadaniel,1837,3,1917,
1562,,dody75,1747,3,1912,
1563,,Meteor69,1641,3,1903,
1564,,chebachok,1640,3,1899,
1565,,Sergchessok,2136,3,1884,
1566,,Matman08,1838,3,1881,
1567,,hs5555,1926,3,1880,
1568,,JedimBoraniju,2180,3,1874,
1569,,RZLider,1734,3,1872,
1570,,roderickmtucker,1629,3,1871,
1571,,Patroclos1903,1774,3,1865,
1572,,wikedguy,1935,3,1848,
1573,,Official_chessstar,2083,3,1847,
1574,,YslDon,1861,3,1843,
1575,,SAMCHESS_18,2000,3,1841,
1576,,jayobrien,1908,3,1838,
1577,,CamilleBertaigne,1746,3,1829,
1578,,ZSR7000,1676,3,1825,
1579,,mpmp5454,2241,3,1820,
1580,,ds00264,1540,3,1818,
1581,,AbhiGUSb,1804,3,1811,
1582,,saladgrape2,1438,3,1800,
1583,,CABALLO_NEGRO_9,1279,3,1795,
1584,,chesskess112,2155,3,1791,
1585,,JacobSchindewolf,1339,3,1786,
1586,,qwerout67,2005,3,1784,
1587,,Dogan_Kati,1459,3,1784,
1588,,smi2210,1943,3,1778,
1589,,Selman2525,1547,3,1775,
1590,,TheOutlier,1989,3,1769,
1591,,carl_g,1975,3,1763,
1592,,fantomas_rau,1523,3,1759,
1593,,Alboz22,1841,3,1756,
1594,,zionlambemkk,1845,3,1755,
1595,,Harishkavi,1753,3,1754,
1596,,El_turu_1250,1322,3,1753,
1597,,theghostt,2226,3,1748,
1598,,BigRussianTyumenBoss,1744,3,1747,
1599,,AmirHoosein92,1420,3,1734,
1600,,leonunu,1852,3,1732,
1601,,ilammaster,1852,3,1718,
1602,,RobinFBonne,1640,3,1718,
1603,,r-0105dolinin,1532,3,1718,
1604,,Ahmaddahlannasrah,1310,3,1701,
1605,,ceylon_dinuwara,1769,3,1690,
1606,,ugurcnkr,1680,3,1689,
1607,,lgonsalesm,1635,3,1688,
1608,,sparshing,1468,3,1688,
1609,,neverlucy,2122,3,1680,
1610,,sl13f,1843,3,1679,
1611,,Saku0472,1861,3,1676,
1612,,Laza17,1818,3,1676,
1613,,Ashraf144,1399,3,1674,
1614,,lefique,2097,3,1667,
1615,,jano8,1701,3,1664,
1616,,JayPlaysChess17,1747,3,1661,
1617,,chesswuss,1564,3,1660,
1618,,AP1977,1985,3,1659,
1619,,KingKiran,1674,3,1656,
1620,,Serg-nn,1581,3,1651,
1621,,jago770,1232,3,1645,
1622,,Guiyermo,1734,3,1621,
1623,,tolgapekdemir,1711,3,1617,
1624,,aliteymuriyan1391,1963,3,1614,
1625,,KirillBorisenkov,1730,3,1614,
1626,,JesusDO,1640,3,1602,
1627,,masoud765,1551,3,1600,
1628,,kasab128,1620,3,1598,
1629,,vanirof,1934,3,1598,
1630,,nikolachess007,1590,3,1591,
1631,,saseang,1774,3,1589,
1632,,benedict-456,1705,3,1583,
1633,,Mohamed_Asim_Mohamed,1704,3,1581,
1634,,RodrigoLara_6COC,1436,3,1577,
1635,,Adamhypa,1413,3,1576,
1636,,Zidon11,1885,3,1576,
1637,,tesla2009_offical,1963,3,1572,
1638,,max65655051,1896,3,1566,
1639,,DrBigMa,1231,3,1561,
1640,,nekoomehr,1837,3,1552,
1641,,lgonzaguille,1623,3,1550,
1642,,OlIvEr1991,1552,3,1542,
1643,,upr999,1897,3,1541,
1644,,ovi00,1818,3,1538,
1645,,elviejo23,1578,3,1536,
1646,,Ulitich,1790,3,1530,
1647,,phetsi,1746,3,1528,
1648,,ViorelClaudiu,1915,3,1527,
1649,FM,TackoFall,2722,3,1513,
1650,,AritraSaha,1830,3,1512,
1651,,JDubOzier,1866,3,1511,
1652,,gffcapivara,1415,3,1507,
1653,,debanjan4chess,1802,3,1487,
1654,,keshav_kakani0009,1350,3,1477,
1655,,S_Bingol_79,1576,3,1476,
1656,,Chess96743,1319,3,1475,
1657,,Danielson10,1397,3,1471,
1658,,Phius04,1627,3,1455,
1659,,Romek123,1836,3,1455,
1660,,grown_man30,1342,3,1447,
1661,,Litio1,1331,3,1425,
1662,,hjortefoten,1619,3,1407,
1663,,Jcbrown19781978,972,3,1400,
1664,,gatsolay,1603,3,1388,
1665,,Schaine1,1493,3,1384,
1666,,Ruzgar51,1331,3,1381,
1667,,KelGobekliGozluklu,1480,3,1377,
1668,,Mendozachess1,1829,3,1371,
1669,,Animaliaaa,1394,3,1368,
1670,,Jocchess,1573,3,1365,
1671,,surov1765,1569,3,1357,
1672,,Alba_Ramos23,1333,3,1351,
1673,,Rize_Bahcesehir,1493,3,1347,
1674,,ArtomShaczkiy,1489,3,1336,
1675,,Hmsp13,937,3,1315,
1676,,bluewitch,1222,3,1308,
1677,,stirnermax,1281,3,1290,
1678,,halmajarjunior,1404,3,1274,
1679,,Ray_Luca,1817,3,1263,
1680,,Harsh_Mishra,1413,3,1253,
1681,,servetkdd,1292,3,1248,
1682,,ProudSheep,1401,3,1241,
1683,,ahmed734,1912,3,1236,
1684,,selfythementalist,1156,3,1235,
1685,,badger89,1513,3,1228,
1686,,ertothenoob,1485,3,1225,
1687,,verbilovmv,1187,3,1214,
1688,,YaBoyAang,1107,3,1203,
1689,,Akhmedov_2015,1171,3,1176,
1690,,elpasha_elpasha62,1551,3,1086,
1691,,justrandomalt,2515,2,3018,
1692,,ericklanford,2149,2,2766,
1693,,zSafari,2308,2,2759,
1694,,Tata190,2203,2,2733,
1695,,Michichess24,2250,2,2713,
1696,,Mrd2d4,2199,2,2674,
1697,,chessbytecode,2152,2,2643,
1698,,Elgato_09,2167,2,2635,
1699,,completeathlete5,2088,2,2632,
1700,,Rusamba25,2062,2,2628,
1701,,sia52,2134,2,2626,
1702,,IvanKolmakov,2104,2,2615,
1703,,Sweetemotion,2182,2,2606,
1704,,LeoXad,2096,2,2603,
1705,,DeepakVerma,1837,2,2596,
1706,,Martim27,2119,2,2595,
1707,,FabioSoares,2042,2,2568,
1708,,Maxman1,1807,2,2562,
1709,,Leonrlc8,1966,2,2557,
1710,,remchene,2060,2,2548,
1711,,RomanTkhoruk,2031,2,2541,
1712,,fabiton,2022,2,2540,
1713,,johanchess2012,1897,2,2532,
1714,,RoneyBritto,1790,2,2530,
1715,,KIDUNGI,1783,2,2528,
1716,,strong_chess_player1,1977,2,2513,
1717,,sadaf_am66,1839,2,2506,
1718,,Oleksii-Sukhodolskyi,2069,2,2501,
1719,,cc20ss20,1991,2,2494,
1720,,sohpa2020,2026,2,2476,
1721,,Mark232011,2011,2,2474,
1722,,Dr_Chess1378,1725,2,2472,
1723,,kirill06072014,1924,2,2466,
1724,,LAPERSIANA,1867,2,2448,
1725,,Rahul0007,2197,2,2433,
1726,,Ashraf_Elkhoy,1858,2,2429,
1727,,j_r_palit140,1746,2,2421,
1728,,amirhoseinabz,1930,2,2413,
1729,,stormRG,1948,2,2409,
1730,,v_eno_m,2436,2,2406,
1731,,WANDOU,1863,2,2405,
1732,,cicero62,1820,2,2403,
1733,,yashar1989,2042,2,2402,
1734,,The_Fire_Girl,1925,2,2401,
1735,,palladin2009,1788,2,2397,
1736,,menay64,1860,2,2395,
1737,,T-Crussher,2115,2,2378,
1738,,sergese,1905,2,2376,
1739,,M_1_5_1-1_0,1762,2,2375,
1740,,younishd,1883,2,2374,
1741,,Cleckota,1946,2,2367,
1742,,clarkyan,1588,2,2366,
1743,,mahdikhodaei,1742,2,2365,
1744,,fincan_vici,1771,2,2355,
1745,,rejhio,1825,2,2332,
1746,,Fnourani89,2000,2,2332,
1747,,moji1353,1848,2,2331,
1748,,OeilDeFaucon,1829,2,2331,
1749,,AGUINALDO79,1768,2,2329,
1750,,Yersinia_Pestis,1818,2,2327,
1751,,luck_ylion,2116,2,2326,
1752,,Aromik,1831,2,2323,
1753,,lystvak_vova280712,1830,2,2319,
1754,,Ezequiel227,1762,2,2313,
1755,,HorNet99,1906,2,2313,
1756,,FERZ-1212,2012,2,2304,
1757,,andolo,1821,2,2303,
1758,,KAHABER,2315,2,2301,
1759,,abdalla1958,1770,2,2296,
1760,,waheedemam,1782,2,2286,
1761,,Chessman-90,1810,2,2280,
1762,,LucasNino164,1771,2,2262,
1763,,MSM60,1765,2,2261,
1764,,mgeorgi,1758,2,2260,
1765,,Pheronaldo9,1636,2,2256,
1766,,Adhi783,1761,2,2254,
1767,,cartergill11,1625,2,2254,
1768,,AlexNova86,1811,2,2254,
1769,,stoian81,1729,2,2250,
1770,,defense57,2272,2,2241,
1771,,rlulio,1800,2,2232,
1772,,ejderha_1,1965,2,2230,
1773,,goga22,2208,2,2228,
1774,,kovalev8788,1781,2,2225,
1775,,tee_em_es,1883,2,2221,
1776,,Camponaraya,1717,2,2213,
1777,,medoedik,1744,2,2209,
1778,,minotauro76,1655,2,2207,
1779,,Abhinav_84,1579,2,2204,
1780,,AkhilArjun,1712,2,2198,
1781,,BebeD,1722,2,2190,
1782,,jmt74,2227,2,2188,
1783,,qandreydn_07,2392,2,2187,
1784,,Robsky13,2066,2,2187,
1785,,Abdelrahman_Sleem,1594,2,2182,
1786,,Damir455,1705,2,2175,
1787,,GiantStepss,1733,2,2155,
1788,,JeetKundoBruceLee,1886,2,2153,
1789,,iLikeBishops,2396,2,2153,
1790,,rmnp,2318,2,2148,
1791,,Senturk,1527,2,2146,
1792,,Valentine17,1860,2,2139,
1793,,Danialgeorge,1607,2,2138,
1794,,Lars09,1679,2,2137,
1795,,hemulet,1596,2,2137,
1796,,LapaPrintsa,2011,2,2125,
1797,,Erdinho1992,2336,2,2123,
1798,,Serving2021,1993,2,2120,
1799,,nonsenseNY,1939,2,2119,
1800,,Yebin,1830,2,2116,
1801,,ohislord,1523,2,2114,
1802,,Ankit_KR,1475,2,2110,
1803,,alicjabielicja,1497,2,2097,
1804,,you_know_what_it_is,1843,2,2097,
1805,,ghandi1982,1655,2,2097,
1806,,crimsonpawn,2011,2,2092,
1807,,Borzov,2082,2,2081,
1808,,ConanDaDestroyer,1624,2,2078,
1809,,hjjhgtjkkjhh,1962,2,2076,
1810,,ZaNYCaLMTHRoNe,2026,2,2074,
1811,,MI12RDLS,1572,2,2070,
1812,,Eldor1818,1962,2,2052,
1813,,Jontxu02,1604,2,2052,
1814,,NICO_SAMANIEGO,1428,2,2047,
1815,,cba777,1960,2,2046,
1816,,TommyLee14,2059,2,2046,
1817,,Syamsull,2084,2,2044,
1818,,mtv27,2136,2,2044,
1819,,AGHYAN2797,2119,2,2041,
1820,,Eloy072012,1518,2,2038,
1821,,Yuripavlenko,2414,2,2036,
1822,,LEGENDPHEDISO,1713,2,2031,
1823,,FRANK-G76,1537,2,2021,
1824,,daniel_zingerov,1936,2,2021,
1825,,Husam73,1630,2,2018,
1826,,gmi2003,2124,2,2017,
1827,,taras_1985,1299,2,2017,
1828,,TheLeeD,1659,2,2016,
1829,,vmorghulis,1886,2,2015,
1830,,berianu,1361,2,2011,
1831,,dew77,2011,2,2008,
1832,,RANTONIO14,1545,2,2005,
1833,,Rahul1967,1926,2,2005,
1834,,nbwarr2,1661,2,2003,
1835,,Blaze114,1824,2,1990,
1836,,katlub77,1493,2,1983,
1837,,leoneltahl,1945,2,1982,
1838,,mrrandomness,1746,2,1982,
1839,FM,uglinskih1967,2622,2,1963,
1840,,Vladislaav_Chess,2161,2,1961,
1841,,Bazinga51,1784,2,1957,
1842,,coregamerARM,1961,2,1956,
1843,,RabShivy,1902,2,1956,
1844,,Piatra,1832,2,1953,
1845,,Ahmed-2011,2154,2,1951,
1846,,NinjaStar,1897,2,1951,
1847,,Slavisha,1889,2,1947,
1848,,WhiteBishop321,1519,2,1943,
1849,,Binu1440,1720,2,1941,
1850,,Dush74,1374,2,1941,
1851,,gokayss,1370,2,1939,
1852,,Vanadio4444,2102,2,1938,
1853,,grimmcounter,2046,2,1936,
1854,,TigranTheBest,1889,2,1935,
1855,,Ally_12,1440,2,1933,
1856,,Kouhai973,1790,2,1929,
1857,,sakihromis,1782,2,1928,
1858,,LFlima,1537,2,1925,
1859,,Edanurblsznn,1905,2,1923,
1860,,weduskece,1834,2,1922,
1861,,grigori-slon,1898,2,1921,
1862,,salomonrt,1519,2,1921,
1863,,ADAMchampion1,1755,2,1917,
1864,,camilog1234,1901,2,1916,
1865,,sgonqui,1921,2,1914,
1866,,Gzing2016,1769,2,1911,
1867,,alfredsvizulis1976,1919,2,1907,
1868,,LukeKMA,1488,2,1901,
1869,,merzze,2030,2,1899,
1870,,Haider123,1891,2,1898,
1871,,MarcosAntonio-C-S,1959,2,1898,
1872,,komisan,1393,2,1896,
1873,,mohamedelwakel,1977,2,1896,
1874,,maotunstar,1902,2,1893,
1875,,AJEDREZSUPERIOR,1853,2,1893,
1876,,dzengo,1408,2,1891,
1877,,Maria2200,1807,2,1885,
1878,,chessman1986,1587,2,1873,
1879,,VaticanBishop,2144,2,1872,
1880,,Betermaga,1913,2,1870,
1881,,nnibiruu,1796,2,1865,
1882,,one7two,1715,2,1854,
1883,,Zambrotta08,1965,2,1852,
1884,,amirrezaabz,1846,2,1849,
1885,,STALINGRAD,1907,2,1848,
1886,,HanselPete,1213,2,1847,
1887,,tomekdtuta,1557,2,1847,
1888,,Crcok2011,1867,2,1843,
1889,,Dimitrii72,2066,2,1843,
1890,,sinemis,2161,2,1840,
1891,,Opskop34,1837,2,1832,
1892,,fabianchesschamp,1491,2,1832,
1893,,Jackpottina,1525,2,1830,
1894,,aks12_02,2162,2,1828,
1895,,genius999,1827,2,1821,
1896,,sheetal_lomta22,839,2,1821,
1897,,Ljudi,1753,2,1819,
1898,,yahya1761,1997,2,1819,
1899,,glad_tepes,1710,2,1817,
1900,,arielojeda,1820,2,1814,
1901,,ShadowOverUs,1507,2,1811,
1902,,NKenanX7,1502,2,1808,
1903,,Ramil_97,2131,2,1804,
1904,,ferid00,1799,2,1804,
1905,,hoja65,1694,2,1802,
1906,,BeoWolf2500,2181,2,1801,
1907,,DennisKr,1789,2,1798,
1908,,basharbara3,1510,2,1798,
1909,,Hello7040407,1525,2,1797,
1910,,papa2022,2120,2,1795,
1911,,Aykutkayan,1608,2,1794,
1912,,rian16,1874,2,1785,
1913,,kadak_chai,1724,2,1785,
1914,,SA_mad,1871,2,1783,
1915,,TunaCatak,1875,2,1783,
1916,,MattMurdockDD,1265,2,1781,
1917,,rziko1,1775,2,1781,
1918,,drunicorn,1497,2,1780,
1919,,Wprime,1859,2,1779,
1920,,major-max,1794,2,1779,
1921,,Lavor_S2,1747,2,1777,
1922,,GermaniaMagna,1746,2,1776,
1923,,Uber804,1911,2,1775,
1924,,UsagiBlunder,1839,2,1770,
1925,,ahmedhas32,1593,2,1768,
1926,,V_smir,1617,2,1768,
1927,,S_E_N_I_O_R_I_T_A_7,1674,2,1766,
1928,,RudiCigelski,2033,2,1764,
1929,,Heisentzkin,1993,2,1763,
1930,,MarioBella,1764,2,1762,
1931,,Physalia_physalis,1491,2,1762,
1932,,Blooboss500,1808,2,1761,
1933,,PacoToro,2039,2,1761,
1934,,fercas1988,1655,2,1759,
1935,,lainix,1910,2,1758,
1936,,Dexee_droid_bro,1803,2,1757,
1937,,XxguaranaxX,1406,2,1756,
1938,,Medosdad123,1663,2,1754,
1939,,balouiz,1787,2,1753,
1940,,Historia123456,1154,2,1753,
1941,,Moses1956,1846,2,1751,
1942,,BrainAFK12,1754,2,1748,
1943,,Limbong,1914,2,1745,
1944,,federicofoglio,1603,2,1741,
1945,,chaves174,1781,2,1729,
1946,,OG_Travis,1859,2,1729,
1947,,TomTom2020,1739,2,1729,
1948,,kuba_2,1959,2,1726,
1949,,Dragonfight364,1269,2,1724,
1950,,askamundsen123,2249,2,1724,
1951,,oleg081969,1733,2,1723,
1952,,Sangrealus,1823,2,1716,
1953,,Marwan-Ekreim,1058,2,1714,
1954,,unknownplayer37,2036,2,1713,
1955,,Deger_y,1324,2,1709,
1956,,ranjeetpowar96,1700,2,1704,
1957,,Pamaxan,1528,2,1702,
1958,,PDestroyer,1424,2,1694,
1959,,hilso5862,2113,2,1691,
1960,,ahm76,1525,2,1690,
1961,,WinglessFalcon,2343,2,1690,
1962,,ChessWithAndrew,1645,2,1690,
1963,,CATF41,1892,2,1689,
1964,,yudaev13,1607,2,1689,
1965,,briok,1566,2,1683,
1966,,SeymaNil29,1409,2,1683,
1967,,allahAkbar12344321,1758,2,1682,
1968,,alleko01051983,1607,2,1681,
1969,,Bolivariano,1679,2,1675,
1970,,ronron1010,1718,2,1674,
1971,,rmedina,1795,2,1672,
1972,,sidabutar13,1871,2,1671,
1973,,oEnDo0o,1010,2,1671,
1974,,CheckmateJack,1087,2,1665,
1975,,Gafforov_Firuz,1422,2,1662,
1976,,MateooS,1729,2,1659,
1977,,Erickvis93,1879,2,1658,
1978,,joli778,1575,2,1657,
1979,,Butenploener80,1390,2,1657,
1980,IM,passiwitz,2463,2,1654,
1981,,LAR1938,1686,2,1653,
1982,,EG1400,1228,2,1652,
1983,,Phantom-05,1315,2,1645,
1984,,ckr_8-dds-65,1898,2,1643,
1985,,Lirik98,1629,2,1643,
1986,,Dikinoff,1655,2,1642,
1987,,Niunciaaa,1339,2,1641,
1988,,DimasFeNiX,1526,2,1639,
1989,,Elk86,1609,2,1637,
1990,,sanguisuga,1605,2,1626,
1991,,FirstEternity,1645,2,1625,
1992,,neica4,2045,2,1624,
1993,,FGILJAEN,1500,2,1624,
1994,,chrisdenver,2211,2,1622,
1995,,Mohammedmokhtar,1651,2,1616,
1996,,Kshire,1784,2,1615,
1997,,giancarlo_canetti,1594,2,1613,
1998,,soimu1995,1491,2,1612,
1999,,teamster,1501,2,1608,
2000,,Comisariopty,1268,2,1608,
2001,,jamatsoc,1827,2,1606,
2002,,imurex,1822,2,1601,
2003,,Gemini2020,1442,2,1601,
2004,,Steve-58,1952,2,1600,
2005,,yavuzyildrm,1668,2,1600,
2006,,nantemvo,1800,2,1597,
2007,,releympesi,1418,2,1588,
2008,,LPattison92,1690,2,1588,
2009,,Africankid,1554,2,1578,
2010,,NicoMolinaOk,1419,2,1577,
2011,,yasser69,1645,2,1577,
2012,,Elyes03,1538,2,1574,
2013,,Prasanna1985,1308,2,1572,
2014,,Caramba1971,1715,2,1571,
2015,,yakup1990,2047,2,1568,
2016,,robertfisher01,1745,2,1565,
2017,,micdp,1458,2,1564,
2018,,sammyshegz,1605,2,1564,
2019,,metrapol,1986,2,1561,
2020,,Chamqui01,1426,2,1557,
2021,,muratb2013,1674,2,1557,
2022,,MaJeStIcPlAyEr,1508,2,1554,
2023,,toto639,2072,2,1545,
2024,,Ertugrul_2012,1040,2,1545,
2025,,Gorogueus,1743,2,1543,
2026,,Davyhh,1435,2,1542,
2027,,Gwash12,1829,2,1536,
2028,,MaxwellMohapi,1907,2,1532,
2029,,TenTen101010,1637,2,1532,
2030,,siracbulut,1787,2,1532,
2031,,kAu500,1631,2,1532,
2032,,MonRy9k,1654,2,1532,
2033,,IshtarImpact2012,1583,2,1529,
2034,,pepimo,1431,2,1527,
2035,,dupuy,1405,2,1526,
2036,,WazZ0,1313,2,1525,
2037,,Jim_Bee,1562,2,1522,
2038,,Jishboy,916,2,1522,
2039,,svTomas,2030,2,1517,
2040,,Galt_y,1510,2,1514,
2041,,Eraser74,1816,2,1513,
2042,,raktdas,1276,2,1508,
2043,,State-of-survival-55,1499,2,1508,
2044,,kshtjgrwl14,1649,2,1505,
2045,,ASNAP2000,1608,2,1505,
2046,,MasterChess2011,1670,2,1505,
2047,,rushabhsons,1733,2,1502,
2048,,Gen-rix2,1662,2,1502,
2049,,deggeron,1555,2,1502,
2050,,digitalatom6,1721,2,1497,
2051,,vitovi,1620,2,1496,
2052,,pasquariello,1282,2,1494,
2053,,UlrichOhne,1238,2,1491,
2054,,Ierdna12,1444,2,1486,
2055,,kom195,1468,2,1485,
2056,,Andres_alarcon1,1447,2,1485,
2057,,Ayahuascafan,1319,2,1480,
2058,,Fitcheeringcannon,1223,2,1475,
2059,,Max-Laurin,1400,2,1471,
2060,,Justbari,1471,2,1470,
2061,,CSMART,1468,2,1465,
2062,,cmdoss,1673,2,1462,
2063,,kareemeldeeb,1577,2,1462,
2064,,NormanHakwa,1845,2,1461,
2065,,doctabillybob,1009,2,1458,
2066,,larseric,1607,2,1457,
2067,,drohtMattAufF5,1560,2,1454,
2068,,yhowell,1294,2,1454,
2069,,PERFECT_ION,1600,2,1453,
2070,,Arup_Nandi,1423,2,1452,
2071,,Squanto401k,1448,2,1451,
2072,,PetrShubin,1633,2,1451,
2073,,aznoob,1464,2,1451,
2074,,seams,1634,2,1451,
2075,,KorhanBaba,1719,2,1450,
2076,,IorioC,1659,2,1449,
2077,,cpsALTIS,1500,2,1447,
2078,,tcpsharma,1905,2,1446,
2079,,hasta-lavista-baby,1766,2,1446,
2080,,Alexxx79,1517,2,1446,
2081,,konstasmet,1593,2,1446,
2082,,patson_15,1570,2,1441,
2083,,helloimstoned,1754,2,1440,
2084,,nitred,1333,2,1433,
2085,,gaushuo,1674,2,1432,
2086,,Dinupa,1694,2,1430,
2087,,Bhimb,1283,2,1426,
2088,,alex_cos,1680,2,1420,
2089,,K5aa,1738,2,1420,
2090,,Blackist,1511,2,1418,
2091,,BIPPBIPPBIPP,1632,2,1409,
2092,,HiWorld2004,1736,2,1409,
2093,,JeniferHG,1336,2,1409,
2094,,ALEKC78,1415,2,1408,
2095,,keremolcay,1055,2,1407,
2096,,reyChesst,952,2,1398,
2097,,Emransahabshabani,1535,2,1394,
2098,,adibathineni,1283,2,1391,
2099,,XOpankiX,1368,2,1391,
2100,,TagirovKarim,1076,2,1388,
2101,,Beto007,1723,2,1387,
2102,,gio1952,1411,2,1385,
2103,,Ahmet-12,1160,2,1377,
2104,,Skamatt,1189,2,1370,
2105,,robertina04,1657,2,1370,
2106,,rcakir17,1389,2,1366,
2107,,MrCrocodile360,1242,2,1360,
2108,,MozartAmadei,1410,2,1360,
2109,,JosefMac,1770,2,1356,
2110,,JulieCooper,1563,2,1352,
2111,,Nez296,1525,2,1351,
2112,,Nasra_ir,1167,2,1347,
2113,,andrey_U,1425,2,1347,
2114,,mac2277,1616,2,1336,
2115,,Majestic-Mo,1798,2,1334,
2116,,SlavaYa08,1145,2,1328,
2117,,Isabellastj,1504,2,1328,
2118,,Figueiredo_17,996,2,1327,
2119,,Rantamplam,1405,2,1325,
2120,,Trp123,1688,2,1321,
2121,,Yarik_0407,1191,2,1319,
2122,,frenetikow,1658,2,1308,
2123,,Karengz21,1369,2,1308,
2124,,Carles2015,1433,2,1300,
2125,,bestsound1962,1621,2,1294,
2126,,seckin21,1311,2,1289,
2127,,Lilmaz,1616,2,1287,
2128,,SashaLebedev,1444,2,1287,
2129,,kuzey24,1136,2,1271,
2130,,Aditya_offline,748,2,1261,
2131,,ZC-YusufEren,1290,2,1243,
2132,,PCORSSAC,1269,2,1241,
2133,,jogi8523,979,2,1241,
2134,,dcklecreek,1046,2,1238,
2135,,SurninM8,1555,2,1230,
2136,,LEOVIXILGO,1481,2,1205,
2137,,ToThiHaDuong2009VT,1088,2,1201,
